Track-id,ImageName,3: Unique Frame Identifier,TL_x,TL_y,BR_x,BR_y,Length Confidence,Target Length,Repeated Species,Attributes,poly_coordinates,Unnamed: 12
1028,soloAUV 20220919-191455-1568.png,4997,1125,2054,1343,2163,1,-1,copepod,1,,
1029,soloAUV 20220919-191456-1569.png,4998,2440,554,2589,644,1,-1,copepod,1,,
1030,soloAUV 20220919-191456-1569.png,4998,2352,735,2616,865,1,-1,copepod,1,,
1031,soloAUV 20220919-191456-1569.png,4998,3199,628,3352,726,1,-1,copepod-maybe-edge,1,(poly) 3352 670 3325 628 3199 699 3201 726 3266 722 3352 670,
1032,soloAUV 20220919-191457-1570.png,4999,1796,2147,1947,2260,1,-1,copepod,1,,
1033,soloAUV 20220919-191457-1570.png,4999,1001,1956,1080,2035,1,-1,copepod-maybe-edge,1,(poly) 1001 2002 1019 2035 1080 1991 1052 1956 1001 2002,
1034,soloAUV 20220919-191458-1571.png,5000,1142,982,1215,1046,1,-1,copepod-maybe,1,,
1035,soloAUV 20220919-191459-1572.png,5001,1774,2424,1992,2604,1,-1,copepod,1,,
1036,soloAUV 20220919-191500-1573.png,5002,2731,968,2900,1140,1,-1,copepod,1,,
1037,soloAUV 20220919-191500-1573.png,5002,2438,55,2581,283,1,-1,ostracod,1,,
1038,soloAUV 20220919-191502-1574.png,5003,2108,231,2248,340,1,-1,ostracod,1,,
1039,soloAUV 20220919-191502-1574.png,5003,1638,545,1849,732,1,-1,ostracod,1,,
1040,soloAUV 20220919-191502-1574.png,5003,1486,385,1587,443,1,-1,copepod-maybe,1,,
1041,soloAUV 20220919-191502-1574.png,5003,1742,2363,1985,2537,1,-1,copepod,1,,
1042,soloAUV 20220919-191504-1576.png,5005,2266,1703,2474,1858,1,-1,copepod,1,,
1043,soloAUV 20220919-191508-1580.png,5009,1556,1261,1728,1397,1,-1,copepod,1,,
1044,soloAUV 20220919-191843-002.png,5026,2512,2485,2675,2607,1,-1,copepod,1,,
1045,soloAUV 20220919-191844-003.png,5027,1239,475,1428,603,1,-1,copepod,1,,
1046,soloAUV 20220919-191848-007.png,5031,2030,1513,2219,1639,1,-1,copepod,1,,
1047,soloAUV 20220919-191849-008.png,5032,991,1418,1111,1485,1,-1,copepod-maybe,1,,
1048,soloAUV 20220919-191850-009.png,5033,2579,1198,2760,1300,1,-1,copepod,1,,
1049,soloAUV 20220919-191852-011.png,5035,2713,983,2970,1130,1,-1,copepod,1,,
1050,soloAUV 20220919-191856-014.png,5038,1615,1617,1780,1755,1,-1,copepod,1,,
1051,soloAUV 20220919-191856-014.png,5038,1969,2414,2228,2666,1,-1,crustacea,1,,
1052,soloAUV 20220919-191901-019.png,5043,2006,1267,2199,1413,1,-1,unknown,1,,
1053,soloAUV 20220919-191905-023.png,5047,1025,800,1165,873,1,-1,copepod,1,,
1054,soloAUV 20220919-191906-024.png,5048,1593,2154,1695,2254,1,-1,copepod,1,,
1055,soloAUV 20220919-191910-027.png,5051,1708,455,1964,621,1,-1,copepod,1,,
1056,soloAUV 20220919-191913-030.png,5054,1825,227,1936,306,1,-1,copepod,1,,
1057,soloAUV 20220919-191913-030.png,5054,3209,1424,3293,1516,1,-1,copepod,1,,
1058,soloAUV 20220919-191931-047.png,5071,1965,2461,2141,2626,1,-1,copepod,1,,
1059,soloAUV 20220919-191932-048.png,5072,1366,277,1711,430,1,-1,ctenophore-maybe,1,(poly) 1683 277 1366 366 1392 430 1667 408 1711 329 1709 292 1683 277,
1060,soloAUV 20220919-191937-053.png,5077,1623,821,1766,983,1,-1,copepod,1,,
1061,soloAUV 20220919-191944-060.png,5084,2093,2543,2263,2648,1,-1,copepod,1,,
1062,soloAUV 20220919-191945-061.png,5085,1221,1482,1439,1698,1,-1,copepod,1,,
1063,soloAUV 20220919-191954-069.png,5093,3282,1538,3401,1669,1,-1,copepod,1,,
1064,soloAUV 20220919-191957-071.png,5095,1875,396,1987,510,1,-1,copepod,1,,
1065,soloAUV 20220919-191957-071.png,5095,2157,1674,2237,1733,1,-1,unknown,1,,
1066,soloAUV 20220919-191958-072.png,5096,1330,930,1551,1096,1,-1,copepod,1,,
1067,soloAUV 20220919-191959-073.png,5097,1286,1635,1622,2425,1,-1,ctenophore-maybe,1,(poly) 1595 1635 1574 1635 1286 2268 1305 2400 1356 2425 1622 1658 1595 1635,
1068,soloAUV 20220919-192005-079.png,5103,2055,2385,2197,2457,1,-1,copepod-maybe,1,,
1069,soloAUV 20220919-192011-085.png,5109,2934,2054,3119,2239,1,-1,copepod,1,,
1070,soloAUV 20220919-192012-086.png,5110,3281,727,3378,814,1,-1,copepod-maybe-edge,1,(poly) 3378 760 3353 727 3281 788 3302 814 3378 760,
1071,soloAUV 20220919-192014-087.png,5111,2911,847,3087,956,1,-1,copepod,1,,
1072,soloAUV 20220919-192015-088.png,5112,1937,2368,2694,2716,1,-1,ctenophore-maybe,1,(poly) 2694 2603 2430 2372 2256 2368 2065 2460 1937 2682 2032 2716 2254 2443 2392 2481 2535 2624 2642 2645 2694 2603,
1073,soloAUV 20220919-192023-096.png,5120,1471,922,1581,989,1,-1,copepod,1,,
1074,soloAUV 20220919-192024-097.png,5121,1307,470,1567,584,1,-1,copepod-centropages,1,,
1075,soloAUV 20220919-192024-097.png,5121,2315,82,2395,148,1,-1,copepod,1,,
1076,soloAUV 20220919-192025-098.png,5122,1820,77,1893,136,1,-1,copepod-maybe-edge,1,,
1077,soloAUV 20220919-192026-099.png,5123,1907,2347,1982,2421,1,-1,copepod,1,,
1078,soloAUV 20220919-192027-100.png,5124,1472,1833,1585,1926,1,-1,copepod,1,,
1079,soloAUV 20220919-192028-101.png,5125,2068,1321,2172,1394,1,-1,copepod,1,,
1080,soloAUV 20220919-192028-101.png,5125,2322,1212,2481,1321,1,-1,copepod,1,,
1081,soloAUV 20220919-192028-101.png,5125,2497,1051,2590,1146,1,-1,unknown,1,,
1082,soloAUV 20220919-192030-102.png,5126,1361,2208,1464,2321,1,-1,copepod,1,,
1083,soloAUV 20220919-192031-103.png,5127,2631,199,2830,354,1,-1,copepod,1,,
1084,soloAUV 20220919-192037-109.png,5133,1678,1028,1829,1165,1,-1,copepod,1,,
1085,soloAUV 20220919-192041-113.png,5137,2259,632,2370,751,1,-1,copepod,1,,
1086,soloAUV 20220919-192043-114.png,5138,2135,1902,2293,2048,1,-1,copepod,1,,
1087,soloAUV 20220919-192046-117.png,5141,2387,1086,2649,1419,1,-1,ctenophore-maybe,1,(poly) 2476 1138 2387 1387 2440 1419 2530 1189 2649 1119 2625 1086 2476 1138,
1088,soloAUV 20220919-192050-121.png,5145,1098,1414,1180,1479,1,-1,copepod,1,,
1089,soloAUV 20220919-192058-128.png,5152,1724,1812,1851,1900,1,-1,copepod,1,,
1090,soloAUV 20220919-192103-133.png,5157,847,394,3340,1496,1,-1,hydrozoa,1,(poly) 3329 699 3175 777 3105 914 2951 1018 2806 1004 2761 951 852 1496 847 1345 2837 735 3128 394 3240 525 3326 660 3340 693 3329 699,
1091,soloAUV 20220919-192126-154.png,5178,2054,1749,2354,2020,1,-1,ctenophore-maybe,1,(poly) 2312 1756 2054 1808 2059 1857 2153 2020 2251 1987 2354 1749 2312 1756,
1092,soloAUV 20220919-192153-178.png,5202,2178,2500,2392,2731,1,-1,copepod,1,(poly) 2329 2500 2238 2506 2178 2605 2318 2731 2392 2715 2329 2500,
1093,soloAUV 20220919-192205-189.png,5213,1342,979,1829,1294,1,-1,copepod,1,(poly) 1808 979 1342 1159 1355 1245 1514 1189 1563 1294 1632 1254 1665 1105 1829 1059 1808 979,
1094,soloAUV 20220919-192224-207.png,5231,3083,2153,3206,2273,1,-1,copepod-maybe,1,(poly) 3165 2153 3206 2183 3132 2271 3108 2273 3085 2249 3083 2223 3165 2153,
1095,soloAUV 20220919-192227-209.png,5233,1222,1934,1662,2081,1,-1,ctenophore-maybe,1,(poly) 1337 2064 1654 2081 1662 2016 1373 2008 1264 1934 1222 1951 1337 2064,
1096,soloAUV 20220919-192231-213.png,5237,1969,1360,2459,1693,1,-1,copepod,1,(poly) 1969 1582 1987 1643 2113 1586 2078 1689 2168 1693 2298 1481 2432 1437 2459 1387 2424 1360 1969 1582,
1097,soloAUV 20220919-192241-222.png,5246,1291,38,2459,403,1,-1,hydrozoa-maybe,1,(poly) 2346 38 1350 336 1291 403 2459 51 2346 38,
1098,soloAUV 20220919-192317-255.png,5279,1610,1356,1725,1439,1,-1,amphipod-maybe,1,(poly) 1682 1356 1616 1394 1610 1439 1685 1432 1725 1385 1682 1356,
1099,soloAUV 20220919-192323-260.png,5284,1098,1656,1488,2019,1,-1,copepod-calanus-maybe,1,,
1100,soloAUV 20220919-192336-272.png,5296,1546,2593,2369,2772,1,-1,hydrozoa-maybe,1,(poly) 2369 2766 2079 2659 1551 2593 1546 2613 1691 2678 1841 2725 2115 2772 2369 2766,
1101,soloAUV 20220919-192351-286.png,5310,1609,51,2070,339,1,-1,copepod,1,(poly) 2070 54 1978 51 1609 305 1619 339 1680 337 1827 246 1938 316 2014 255 1959 135 2070 54,
1102,soloAUV 20220919-192410-304.png,5328,1969,112,2116,488,1,-1,copepod,1,(poly) 2116 127 2061 473 1975 488 1969 320 2024 112 2116 127,
1103,soloAUV 20220919-192413-306.png,5330,2598,1614,3124,2075,1,-1,copepod-calanus-maybe,1,(poly) 3124 1681 2646 2075 2598 1999 2703 1756 2753 1700 3095 1614 3124 1681,
1104,soloAUV 20220919-192551-396.png,5420,2219,2441,2614,2662,1,-1,copepod-paraeuchaeta-maybe,1,(poly) 2614 2513 2576 2441 2337 2497 2219 2577 2297 2662 2484 2633 2614 2513,
1105,soloAUV 20220919-192555-400.png,5424,1006,1637,1136,1746,1,-1,copepod,1,,
1106,soloAUV 20220919-192607-411.png,5435,2592,171,2862,385,1,-1,copepod-edge,1,(poly) 2805 175 2862 197 2744 296 2821 348 2781 385 2622 286 2592 232 2648 171 2692 200 2663 243 2683 258 2805 175,
1107,soloAUV 20220919-192638-440.png,5464,2552,111,2688,195,1,-1,copepod-maybe-edge,1,(poly) 2676 111 2552 165 2555 189 2620 195 2688 143 2687 121 2676 111,
1108,soloAUV 20220919-192638-440.png,5464,3205,1833,3361,1936,1,-1,unknown,1,(poly) 3338 1833 3361 1875 3237 1936 3205 1901 3244 1846 3338 1833,
1109,soloAUV 20220919-192649-450.png,5474,1804,1279,2298,1731,1,-1,copepod-calanus-maybe,1,(poly) 2298 1329 1873 1731 1804 1664 1858 1450 1942 1369 2229 1279 2298 1329,
1110,soloAUV 20220919-192721-479.png,5503,1026,1137,1207,1250,1,-1,copepod,1,,
1111,soloAUV 20220919-192739-496.png,5520,1230,2173,1521,2361,1,-1,copepod-maybe,1,,
1112,soloAUV 20220919-192808-522.png,5546,1074,1615,1392,1877,1,-1,copepod,1,,
1113,soloAUV 20220919-192927-595.png,5619,1098,1484,1459,1728,1,-1,copepod-calanus-maybe,1,,
1114,soloAUV 20220919-192945-611.png,5635,2087,370,2232,515,1,-1,ostracod,1,,
1115,soloAUV 20220919-192957-623.png,5647,847,25,3555,2802,1,-1,siphonophore-edge,1,(poly) 2823 123 2247 25 2149 77 1988 89 1757 89 1337 313 1054 607 859 1074 847 1615 928 1967 1198 2336 1608 2641 2040 2802 2552 2779 2967 2560 3301 2261 3405 2013 3555 1408 3549 1091 3382 630 3203 382 2823 123,
1116,soloAUV 20220919-193011-635.png,5659,2839,2034,2976,2104,1,-1,copepod-maybe,1,,
1117,soloAUV 20220919-193022-645.png,5669,2347,52,2560,146,1,-1,crustacea-maybe-edge,1,(poly) 2558 74 2485 52 2347 114 2358 146 2437 138 2560 87 2558 74,
1118,soloAUV 20220919-193038-660.png,5684,2194,2229,2403,2508,1,-1,copepod,1,,
1119,soloAUV 20220919-193057-677.png,5701,2835,822,3219,964,1,-1,copepod,1,,
1120,soloAUV 20220919-193109-688.png,5712,1877,897,2086,1136,1,-1,copepod,1,,
1121,soloAUV 20220919-193114-693.png,5717,2338,1078,2587,1189,1,-1,copepod,1,,
1122,soloAUV 20220919-193159-733.png,5757,1153,2100,1467,2370,1,-1,copepod-calanus-maybe,1,(poly) 1432 2100 1153 2257 1199 2303 1291 2266 1312 2308 1272 2333 1316 2370 1417 2287 1440 2178 1467 2150 1432 2100,
1123,soloAUV 20220919-193223-755.png,5779,2912,811,3183,1003,1,-1,unknown,1,(poly) 3183 882 3120 811 2933 882 2912 934 2944 983 2996 1003 3074 964 3183 882,
1124,soloAUV 20220919-193238-768.png,5792,896,781,1184,1062,1,-1,ctenophore-beroe-edge,1,(poly) 896 1062 941 891 1046 787 1142 781 1184 863 1120 962 985 1061 896 1062,
1125,soloAUV 20220919-193259-787.png,5811,2699,2118,2834,2280,1,-1,copepod,1,,
1126,soloAUV 20220919-193318-804.png,5828,986,1880,1146,2059,1,-1,unknown-edge,1,(poly) 986 1994 1017 2059 1086 2025 1095 1970 1146 1950 1121 1880 1028 1921 1012 1982 986 1994,
1127,soloAUV 20220919-193414-854.png,5878,2049,534,2212,793,1,-1,polychaeta-tomopteris,1,,
1128,soloAUV 20220919-193421-861.png,5885,851,1211,1190,1470,1,-1,copepod,1,(poly) 851 1420 857 1470 1004 1396 1190 1263 1161 1211 994 1302 978 1211 918 1211 886 1340 895 1401 851 1420,
1129,soloAUV 20220919-193428-867.png,5891,3040,1949,3270,2146,1,-1,copepod,1,(poly) 3054 1982 3040 2039 3109 2086 3109 2141 3173 2146 3270 2033 3256 1973 3182 1949 3129 1987 3054 1982,
1130,soloAUV 20220919-193438-876.png,5900,1067,501,3304,698,1,-1,hydrozoa-maybe,1,(poly) 3304 610 3260 534 1159 501 1067 627 1526 683 2828 698 3304 610,
1131,soloAUV 20220919-193440-877.png,5901,2885,337,3296,625,1,-1,hydrozoa-maybe,1,(poly) 3296 602 3163 440 3161 421 2903 337 2885 396 3036 457 3073 549 3115 616 3166 625 3243 625 3296 602,
1132,soloAUV 20220919-193444-881.png,5905,3115,1053,3485,1138,1,-1,hydrozoa-maybe,1,(poly) 3485 1114 3471 1053 3127 1068 3115 1138 3485 1114,
1133,soloAUV 20220919-193445-882.png,5906,3058,929,3466,1060,1,-1,hydrozoa-maybe,1,(poly) 3466 1011 3421 929 3058 978 3081 1060 3466 1011,
1134,soloAUV 20220919-193447-884.png,5908,3037,892,3451,971,1,-1,hydrozoa-maybe,1,(poly) 3451 941 3425 892 3037 914 3040 971 3451 941,
1135,soloAUV 20220919-193448-885.png,5909,2975,980,3491,1150,1,-1,hydrozoa-maybe,1,(poly) 3491 1077 3464 980 2975 1045 3003 1150 3491 1077,
1136,soloAUV 20220919-193449-886.png,5910,2942,808,3424,913,1,-1,hydrozoa-maybe,1,(poly) 3424 871 3388 808 2942 838 2946 913 3424 871,
1137,soloAUV 20220919-193450-887.png,5911,3013,483,3296,611,1,-1,hydrozoa-maybe,1,(poly) 3296 611 3250 555 3066 483 3013 523 3061 567 3296 611,
1138,soloAUV 20220919-193452-888.png,5912,2910,569,3306,656,1,-1,hydrozoa-maybe,1,(poly) 3306 628 3260 569 2910 599 2933 656 3306 628,
1139,soloAUV 20220919-193454-890.png,5914,2754,595,3314,750,1,-1,hydrozoa-maybe,1,(poly) 3314 654 3280 595 2901 626 2754 679 2781 750 3142 670 3314 654,
1140,soloAUV 20220919-193455-891.png,5915,2668,614,3331,742,1,-1,hydrozoa-maybe,1,(poly) 3325 654 3331 670 2853 742 2668 710 2675 649 2924 633 3318 614 3325 654,
1141,soloAUV 20220919-193456-892.png,5916,2371,1893,2603,2264,1,-1,copepod,1,,
1142,soloAUV 20220919-193456-892.png,5916,2687,519,3295,631,1,-1,hydrozoa-maybe,1,(poly) 3295 631 3276 576 2687 519 2687 576 3295 631,
1143,soloAUV 20220919-193458-893.png,5917,2630,524,3381,794,1,-1,hydrozoa-maybe,1,(poly) 3381 794 3356 721 2700 524 2630 582 3381 794,
1144,soloAUV 20220919-193500-895.png,5919,2825,620,3337,723,1,-1,hydrozoa-maybe,1,(poly) 3337 685 3301 620 2830 637 2825 723 3337 685,
1145,soloAUV 20220919-193501-896.png,5920,2714,448,3304,633,1,-1,hydrozoa-maybe,1,(poly) 3304 633 3280 591 3023 553 2754 448 2714 505 3006 622 3304 633,
1146,soloAUV 20220919-193503-898.png,5922,2436,446,3241,582,1,-1,hydrozoa-maybe,1,(poly) 3241 532 3165 446 2477 484 2436 559 2534 582 3241 532,
1147,soloAUV 20220919-193504-899.png,5923,2903,645,3341,727,1,-1,hydrozoa-maybe,1,(poly) 3341 704 3297 651 2953 645 2903 698 2949 727 3341 704,
1148,soloAUV 20220919-193505-900.png,5924,2553,494,3316,641,1,-1,hydrozoa-maybe,1,(poly) 3316 641 3285 589 2721 494 2553 513 2557 591 2714 572 3316 641,
1149,soloAUV 20220919-193507-901.png,5925,2446,450,3226,551,1,-1,hydrozoa-maybe,1,(poly) 3226 509 3182 450 2456 450 2446 517 2649 551 3226 509,
1150,soloAUV 20220919-193509-903.png,5927,1884,213,3369,752,1,-1,hydrozoa-maybe,1,(poly) 3369 752 3333 662 2624 488 2228 389 1985 213 1884 274 2142 488 3048 729 3369 752,
1151,soloAUV 20220919-193510-904.png,5928,1798,668,3366,962,1,-1,hydrozoa-maybe,1,(poly) 3366 746 3329 668 1798 865 1819 962 3366 746,
1152,soloAUV 20220919-193603-952.png,5976,2634,973,2915,1205,1,-1,unknown,1,(poly) 2858 1204 2915 1121 2900 1037 2731 973 2675 988 2634 1116 2678 1159 2806 1205 2858 1204,
1153,soloAUV 20220919-193647-992.png,6016,1787,534,2087,837,1,-1,copepod,1,,
1154,soloAUV 20220919-193717-1019.png,6043,1980,1355,2314,1589,1,-1,copepod,1,,
1155,soloAUV 20220919-193746-1045.png,6069,2305,678,2407,792,1,-1,copepod,1,,
1156,soloAUV 20220919-193752-1050.png,6074,3139,480,3217,580,1,-1,copepod,1,(poly) 3217 564 3195 480 3139 482 3142 540 3160 580 3217 564,
1157,soloAUV 20220919-193836-1091.png,6115,2127,428,2353,534,1,-1,copepod,1,,
1158,soloAUV 20220919-193941-1149.png,6173,1058,1290,1315,1520,1,-1,copepod,1,,
1159,soloAUV 20220919-193959-1166.png,6190,2630,541,2758,787,1,-1,copepod,1,,
1160,soloAUV 20220919-194014-1179.png,6203,2720,1697,2963,1910,1,-1,copepod,1,,
1161,soloAUV 20220919-194027-1191.png,6215,2142,1060,2333,1169,1,-1,copepod,1,,
1162,soloAUV 20220919-194027-1191.png,6215,988,716,1118,810,1,-1,unknown-edge,1,(poly) 1026 716 988 789 1008 810 1084 793 1118 751 1101 725 1062 732 1026 716,
1163,soloAUV 20220919-194053-1214.png,6238,2203,2031,2461,2121,1,-1,copepod,1,,
1164,soloAUV 20220919-194114-1233.png,6257,1648,1464,1842,1551,1,-1,copepod,1,,
1165,soloAUV 20220919-194138-1254.png,6278,1912,1200,2342,1644,1,-1,ctenophore-maybe,1,(poly) 1912 1597 1958 1644 2289 1384 2342 1217 2296 1200 1912 1597,
1166,soloAUV 20220919-194222-1294.png,6318,2498,156,2785,377,1,-1,ctenophore-maybe,1,(poly) 2588 373 2714 315 2778 239 2785 179 2706 157 2560 156 2498 167 2526 205 2650 216 2684 259 2633 300 2570 341 2571 377 2588 373,
1167,soloAUV 20220919-194234-1305.png,6329,2138,877,2248,971,1,-1,copepod,1,,
1168,soloAUV 20220919-194234-1305.png,6329,3121,942,3436,1269,1,-1,ctenophore-maybe,1,(poly) 3422 1145 3153 1269 3121 1249 3215 968 3271 942 3315 977 3257 1080 3222 1149 3326 1120 3413 1098 3436 1109 3424 1149 3422 1145,
1169,soloAUV 20220919-194244-1314.png,6338,1687,366,2913,1668,1,-1,hydrozoa-detached-tentacle,1,(poly) 2386 383 2386 498 2613 523 2692 643 2638 856 2423 1004 1849 1416 1687 1606 1748 1668 1902 1606 2300 1337 2655 965 2913 716 2885 464 2697 366 2386 383,
1170,soloAUV 20220919-194250-1320.png,6344,1745,1128,2003,1394,1,-1,ctenophore-maybe,1,(poly) 1805 1140 1745 1385 1761 1394 2003 1216 1967 1165 1854 1230 1858 1128 1805 1140,
1171,soloAUV 20220919-194252-1321.png,6345,2052,2376,2443,2639,1,-1,hydrozoa,1,(poly) 2052 2604 2087 2639 2385 2474 2443 2432 2412 2376 2169 2403 2052 2604,
1172,soloAUV 20220919-194254-1323.png,6347,1209,1083,1342,1145,1,-1,copepod,1,,
1173,soloAUV 20220919-194303-1331.png,6355,1221,1300,1431,1617,1,-1,ctenophore-maybe,1,(poly) 1362 1317 1221 1545 1307 1617 1368 1583 1324 1522 1431 1319 1362 1300 1362 1317,
1174,soloAUV 20220919-194303-1331.png,6355,2127,1172,2439,1430,1,-1,ctenophore-maybe,1,(poly) 2196 1172 2127 1183 2135 1323 2385 1430 2439 1380 2228 1252 2196 1172,
1175,soloAUV 20220919-194303-1331.png,6355,3050,809,3161,904,1,-1,copepod,1,,
1176,soloAUV 20220919-194305-1333.png,6357,2011,1957,2085,2031,1,-1,copepod,1,,
1177,soloAUV 20220919-194306-1334.png,6358,1439,1601,1525,1664,1,-1,copepod,1,,
1178,soloAUV 20220919-194306-1334.png,6358,1258,1731,1780,2119,1,-1,ctenophore-maybe,1,,
1179,soloAUV 20220919-194307-1335.png,6359,2703,722,2779,781,1,-1,copepod,1,,
1180,soloAUV 20220919-194307-1335.png,6359,2256,1242,2321,1301,1,-1,copepod,1,,
1181,soloAUV 20220919-194311-1339.png,6363,1206,1626,1330,1769,1,-1,copepod,1,,
1182,soloAUV 20220919-194315-1342.png,6366,1101,1767,1196,1842,1,-1,copepod,1,,
1183,soloAUV 20220919-194318-1345.png,6369,978,892,1208,1062,1,-1,ctenophore-maybe,1,(poly) 1208 1014 1111 1062 1019 1044 978 908 1026 892 1099 983 1194 971 1208 1014,
1184,soloAUV 20220919-194321-1348.png,6372,1818,975,1939,1116,1,-1,copepod,1,,
1185,soloAUV 20220919-194321-1348.png,6372,1946,347,2009,396,1,-1,copepod-maybe,1,,
1186,soloAUV 20220919-194326-1352.png,6376,2274,2480,2446,2642,1,-1,copepod,1,,
1187,soloAUV 20220919-194327-1353.png,6377,2339,2217,2400,2272,1,-1,copepod,1,,
1188,soloAUV 20220919-194328-1354.png,6378,2479,226,2589,319,1,-1,chaetognath-maybe,1,(poly) 2479 301 2502 319 2589 245 2569 226 2479 301,
1189,soloAUV 20220919-194330-1356.png,6380,2726,857,2831,935,1,-1,unknown,1,,
1190,soloAUV 20220919-194337-1362.png,6386,2180,2452,2380,2762,1,-1,ctenophore-maybe,1,(poly) 2380 2477 2332 2452 2241 2572 2192 2656 2180 2762 2243 2760 2263 2667 2380 2477,
1191,soloAUV 20220919-194345-1369.png,6393,2495,2437,2597,2512,1,-1,copepod,1,,
1192,soloAUV 20220919-194345-1369.png,6393,2098,2088,2280,2184,1,-1,ctenophore-maybe,1,(poly) 2098 2155 2120 2184 2280 2152 2273 2106 2237 2088 2098 2155,
1193,soloAUV 20220919-194346-1370.png,6394,2254,304,2392,458,1,-1,appendicularian,1,,
1194,soloAUV 20220919-194354-1377.png,6401,2572,366,2691,458,1,-1,copepod,1,,
1195,soloAUV 20220919-194354-1377.png,6401,2635,1794,2813,1897,1,-1,copepod,1,,
1196,soloAUV 20220919-194356-1379.png,6403,2920,1823,3083,1965,1,-1,copepod-oithona-maybe,1,,
1197,soloAUV 20220919-194357-1380.png,6404,2145,1184,2230,1237,1,-1,copepod-maybe,1,,
1198,soloAUV 20220919-194402-1385.png,6409,2041,1680,2195,1787,1,-1,copepod,1,,
1199,soloAUV 20220919-194407-1389.png,6413,1841,2566,2126,2726,1,-1,ctenophore-maybe-edge,1,(poly) 2051 2592 1841 2650 1911 2713 1984 2726 1967 2679 2126 2612 2099 2566 2051 2592,
1200,soloAUV 20220919-194408-1390.png,6414,1267,1662,1367,1746,1,-1,unknown,1,,
1201,soloAUV 20220919-194411-1393.png,6417,2225,746,2283,781,1,-1,unknown,1,,
1202,soloAUV 20220919-194412-1394.png,6418,3047,1460,3175,1531,1,-1,copepod-maybe,1,,
1203,soloAUV 20220919-194415-1396.png,6420,2335,2552,2425,2648,1,-1,appendicularian,1,,
1204,soloAUV 20220919-194421-1402.png,6426,2046,1233,2151,1283,1,-1,copepod,1,,
1205,soloAUV 20220919-194421-1402.png,6426,2787,797,2869,853,1,-1,copepod-maybe,1,,
1206,soloAUV 20220919-194422-1403.png,6427,2138,26,2360,140,1,-1,copepod-edge,1,(poly) 2207 38 2205 90 2138 110 2153 140 2266 118 2360 48 2304 35 2237 26 2207 38,
1207,soloAUV 20220919-194427-1407.png,6431,2603,1150,2701,1205,1,-1,copepod-maybe,1,,
1208,soloAUV 20220919-194430-1410.png,6434,2689,175,2805,276,1,-1,copepod-maybe,1,,
1209,soloAUV 20220919-194432-1412.png,6436,1347,1224,1433,1348,1,-1,copepod,1,,
1210,soloAUV 20220919-194435-1414.png,6438,2189,1061,2259,1107,1,-1,copepod-maybe,1,,
1211,soloAUV 20220919-194440-1419.png,6443,2019,1201,2121,1277,1,-1,copepod,1,,
1212,soloAUV 20220919-194447-1426.png,6450,1058,1937,1161,1996,1,-1,copepod,1,,
1213,soloAUV 20220919-194449-1427.png,6451,2355,2259,2462,2310,1,-1,copepod-maybe,1,,
1214,soloAUV 20220919-194453-1431.png,6455,2646,2237,2807,2392,1,-1,copepod,1,,
1215,soloAUV 20220919-194453-1431.png,6455,1956,1710,2113,1794,1,-1,copepod,1,,
1216,soloAUV 20220919-194459-1437.png,6461,1720,2598,1768,2655,1,-1,copepod,1,,
1217,soloAUV 20220919-194504-1441.png,6465,1289,2117,2161,2425,1,-1,ctenophore-maybe-edge,1,(poly) 1289 2385 1338 2425 1665 2346 2161 2171 2124 2117 1531 2294 1289 2385,
1218,soloAUV 20220919-194506-1443.png,6467,1041,1749,1153,1813,1,-1,copepod,1,,
1219,soloAUV 20220919-194508-1445.png,6469,1666,871,1817,1031,1,-1,copepod-overlap,1,,
1220,soloAUV 20220919-194508-1445.png,6469,1778,748,1930,888,1,-1,copepod-overlap,1,,
1221,soloAUV 20220919-194508-1445.png,6469,3125,2147,3197,2209,1,-1,copepod,1,,
1222,soloAUV 20220919-194521-1457.png,6481,1284,1097,1377,1141,1,-1,copepod,1,,
1223,soloAUV 20220919-194530-1464.png,6488,1190,1461,1337,1584,1,-1,copepod,1,,
1224,soloAUV 20220919-194531-1465.png,6489,2256,680,2380,754,1,-1,copepod,1,,
1225,soloAUV 20220919-194533-1467.png,6491,2702,291,2854,406,1,-1,copepod,1,,
