Track-id,ImageName,3: Unique Frame Identifier,TL_x,TL_y,BR_x,BR_y,Length Confidence,Target Length,Repeated Species,Attributes,poly_coordinates,Unnamed: 12,ImageName.1,Label
245,soloAUV 20220911-165317-1042.png,1181,1673,2087,1783,2162,1,-1,copepod-maybe,1,(poly) 1753 2089 1683 2109 1673 2137 1689 2156 1711 2162 1727 2147 1738 2133 1773 2116 1783 2107 1771 2087 1753 2089,,,
246,soloAUV 20220911-165320-1045.png,1184,3253,1313,3336,1403,1,-1,copepod-maybe,1,(poly) 3302 1313 3269 1332 3253 1365 3258 1391 3295 1403 3326 1388 3336 1345 3327 1322 3302 1313,,,
247,soloAUV 20220911-165320-1045.png,1184,1948,660,2041,743,1,-1,copepod-maybe,1,(poly) 2032 671 2003 660 1963 666 1948 701 1964 736 2003 743 2041 720 2041 705 2041 686 2032 671,,,
248,soloAUV 20220911-165328-1052.png,1191,1307,856,1494,1026,1,-1,copepod,1,(poly) 1482 856 1392 875 1353 898 1307 944 1307 978 1312 1019 1337 1026 1375 1019 1392 989 1412 960 1439 944 1474 924 1494 898 1482 856,,,
249,soloAUV 20220911-165330-1054.png,1193,1853,1466,2004,1625,1,-1,copepod,1,(poly) 2000 1493 1979 1560 1933 1625 1907 1625 1917 1584 1853 1569 1864 1524 1939 1524 1973 1466 2004 1469 2000 1493,,,
250,soloAUV 20220911-165331-1055.png,1194,2698,638,2819,733,1,-1,copepod,1,(poly) 2738 638 2819 699 2810 718 2716 733 2698 726 2706 643 2738 638,,,
251,soloAUV 20220911-165331-1055.png,1194,2543,1674,2636,1762,1,-1,copepod,1,(poly) 2543 1686 2554 1762 2636 1760 2632 1715 2574 1674 2543 1686,,,
252,soloAUV 20220911-165331-1055.png,1194,2535,1973,2631,2068,1,-1,copepod-maybe,1,(poly) 2593 1975 2631 1973 2623 2014 2562 2068 2535 2058 2573 1989 2593 1975,,,
253,soloAUV 20220911-165332-1056.png,1195,959,780,1104,900,1,-1,copepod-edge,1,(poly) 1026 900 1104 820 1008 780 981 806 968 849 959 887 981 895 1026 900,,,
254,soloAUV 20220911-165332-1056.png,1195,2529,1594,2640,1687,1,-1,copepod-maybe,1,(poly) 2586 1687 2640 1619 2594 1594 2529 1649 2566 1684 2586 1687,,,
255,soloAUV 20220911-165333-1057.png,1196,1127,558,1240,745,1,-1,copepod,1,(poly) 1199 558 1233 638 1240 740 1204 745 1130 704 1127 676 1183 621 1152 575 1199 558,,,
256,soloAUV 20220911-165334-1058.png,1197,2276,1530,2473,1611,1,-1,copepod,1,(poly) 2299 1611 2473 1557 2449 1530 2364 1531 2277 1568 2276 1598 2299 1611,,,
257,soloAUV 20220911-165335-1059.png,1198,2392,2346,3071,2770,1,-1,salp-solitary-edge,1,(poly) 3071 2407 2985 2346 2859 2359 2700 2440 2512 2618 2399 2721 2392 2770 2592 2739 2815 2646 3032 2528 3071 2407,,,
258,soloAUV 20220911-165336-1060.png,1199,1993,1786,2148,1964,1,-1,copepod-maybe,1,(poly) 2040 1949 2148 1809 2123 1786 2067 1830 2022 1884 1993 1927 2017 1964 2040 1949,,,
259,soloAUV 20220911-165340-1063.png,1202,2185,926,2297,1013,1,-1,copepod,1,,,,
260,soloAUV 20220911-165342-1065.png,1204,3074,1187,3225,1360,1,-1,copepod-centropages,1,,,,
261,soloAUV 20220911-165346-1069.png,1208,2273,350,2371,469,1,-1,copepod,1,,,,
262,soloAUV 20220911-165348-1071.png,1210,2936,695,3075,833,1,-1,unknown,1,,,,
263,soloAUV 20220911-165352-1074.png,1213,2117,1775,2205,1877,1,-1,copepod,1,,,,
264,soloAUV 20220911-165354-1076.png,1215,1424,444,1592,565,1,-1,copepod,1,(poly) 1592 458 1553 444 1514 457 1424 546 1439 565 1541 517 1592 458,,,
265,soloAUV 20220911-165355-1077.png,1216,3101,2153,3379,2434,1,-1,salp-solitary-edge,1,(poly) 3336 2158 3218 2153 3122 2221 3101 2298 3103 2359 3115 2434 3196 2381 3319 2260 3379 2163 3336 2158,,,
266,soloAUV 20220911-165357-1079.png,1218,2683,1727,2772,1806,1,-1,copepod,1,,,,
267,soloAUV 20220911-165400-1081.png,1220,1310,70,1939,561,1,-1,salp-solitary-edge,1,(poly) 1932 76 1939 162 1903 254 1800 368 1674 470 1517 521 1444 561 1398 538 1389 433 1337 403 1310 359 1496 210 1687 108 1815 78 1920 70 1932 76,,,
268,soloAUV 20220911-165401-1082.png,1221,3201,1536,3357,1657,1,-1,copepod,1,(poly) 3261 1645 3352 1587 3357 1536 3322 1537 3283 1567 3229 1615 3201 1638 3237 1657 3261 1645,,,
269,soloAUV 20220911-165402-1083.png,1222,1656,125,1776,192,1,-1,copepod,1,(poly) 1776 129 1761 168 1692 192 1657 186 1656 166 1683 157 1718 139 1764 125 1776 129,,,
270,soloAUV 20220911-165403-1084.png,1223,1472,688,1616,740,1,-1,copepod,1,(poly) 1488 740 1606 726 1616 702 1601 688 1548 688 1478 696 1472 729 1488 740,,,
271,soloAUV 20220911-165403-1084.png,1223,1943,1635,2040,1715,1,-1,copepod,1,,,,
272,soloAUV 20220911-165403-1084.png,1223,3046,2175,3315,2435,1,-1,siphonophore-edge,1,,,,
273,soloAUV 20220911-165404-1085.png,1224,1225,1339,1381,1464,1,-1,copepod,1,(poly) 1344 1339 1265 1363 1225 1421 1225 1464 1272 1464 1346 1412 1381 1361 1344 1339,,,
274,soloAUV 20220911-165404-1085.png,1224,1733,1059,1807,1129,1,-1,copepod-maybe,1,,,,
275,soloAUV 20220911-165404-1085.png,1224,2898,1153,2988,1236,1,-1,copepod,1,,,,
276,soloAUV 20220911-165404-1085.png,1224,3008,2187,3278,2493,1,-1,siphonophore-edge,1,(poly) 3278 2239 3213 2188 3179 2187 3126 2217 3097 2268 3050 2315 3013 2373 3008 2417 3032 2460 3062 2493 3181 2380 3278 2239,,,
277,soloAUV 20220911-165405-1086.png,1225,2995,2181,3328,2514,1,-1,siphonophore-edge,1,(poly) 3309 2205 3239 2181 3153 2204 3056 2286 2996 2405 2995 2472 3021 2514 3206 2378 3328 2219 3309 2205,,,
278,soloAUV 20220911-165405-1086.png,1225,959,889,1146,998,1,-1,copepod,1,(poly) 1127 925 1051 953 1084 972 1063 998 966 975 959 901 985 889 1002 916 1054 889 1131 890 1146 908 1127 925,,,
279,soloAUV 20220911-165405-1086.png,1225,1108,555,1191,629,1,-1,polychaeta-larva-maybe,1,(poly) 1182 568 1151 555 1126 568 1108 601 1119 624 1157 629 1182 612 1191 588 1182 568,,,
280,soloAUV 20220911-165407-1088.png,1227,3065,1489,3174,1578,1,-1,copepod,1,(poly) 3174 1513 3093 1489 3065 1515 3070 1565 3101 1578 3155 1545 3174 1513,,,
281,soloAUV 20220911-165409-1090.png,1229,3207,1454,3341,1592,1,-1,copepod,1,(poly) 3299 1458 3252 1501 3207 1577 3224 1592 3276 1560 3299 1572 3332 1552 3312 1506 3341 1480 3327 1454 3299 1458,,,
282,soloAUV 20220911-165411-1091.png,1230,1749,746,1835,820,1,-1,copepod-maybe,1,(poly) 1796 748 1752 778 1749 799 1784 820 1806 816 1835 774 1822 746 1796 748,,,
283,soloAUV 20220911-165412-1092.png,1231,2856,1117,2957,1175,1,-1,copepod,1,,,,
284,soloAUV 20220911-165412-1092.png,1231,1615,1786,1757,1865,1,-1,copepod,1,,,,
285,soloAUV 20220911-165412-1092.png,1231,3016,2213,3296,2498,1,-1,siphonophore-edge,1,(poly) 3280 2229 3142 2213 3016 2344 3032 2498 3137 2438 3211 2356 3296 2242 3280 2229,,,
286,soloAUV 20220911-165413-1093.png,1232,2971,2095,3365,2500,1,-1,siphonophore-edge,1,(poly) 3337 2110 3227 2095 3129 2151 3002 2292 2971 2398 3042 2500 3213 2378 3306 2256 3365 2140 3337 2110,,,
287,soloAUV 20220911-165415-1095.png,1234,1583,2005,1863,2226,1,-1,copepod-maybe,1,(poly) 1863 2054 1611 2226 1583 2173 1853 2005 1863 2054,,,
288,soloAUV 20220911-165415-1095.png,1234,2246,2256,2826,2610,1,-1,salp-solitary,1,(poly) 2826 2380 2731 2256 2326 2317 2246 2485 2310 2566 2482 2610 2733 2550 2826 2380,,,
289,soloAUV 20220911-165417-1097.png,1236,1309,1051,1477,1152,1,-1,copepod,1,(poly) 1459 1051 1311 1070 1309 1111 1353 1152 1397 1130 1473 1084 1477 1062 1459 1051,,,
290,soloAUV 20220911-165419-1099.png,1238,2805,2384,3145,2604,1,-1,siphonophore-edge,1,(poly) 3145 2404 3057 2497 2883 2604 2805 2543 3023 2384 3145 2404,,,
291,soloAUV 20220911-165421-1100.png,1239,2917,2332,3198,2584,1,-1,siphonophore-edge,1,(poly) 3180 2346 3077 2332 2917 2457 2922 2584 3095 2464 3198 2358 3180 2346,,,
292,soloAUV 20220911-165421-1100.png,1239,1736,2585,1819,2687,1,-1,copepod-maybe-edge,1,(poly) 1790 2687 1819 2600 1775 2585 1736 2669 1790 2687,,,
293,soloAUV 20220911-165423-1102.png,1241,2822,2332,3147,2624,1,-1,siphonophore-edge,1,(kp) head 3103 2376,(kp) tail 2866 2580,,
294,soloAUV 20220911-165424-1103.png,1242,2935,2087,3308,2513,1,-1,siphonophore-edge,1,(kp) head 3251 2144,(kp) tail 2992 2456,,
295,soloAUV 20220911-165425-1104.png,1243,2863,2173,3282,2583,1,-1,siphonophore-edge,1,(kp) head 3254 2194,(kp) tail 2904 2551,,
296,soloAUV 20220911-165426-1105.png,1244,2754,522,2840,599,1,-1,polychaeta-larva-maybe,1,,,,
297,soloAUV 20220911-165427-1106.png,1245,1819,1397,1978,1518,1,-1,copepod-oithona-maybe,1,,,,
298,soloAUV 20220911-165428-1107.png,1246,2852,2133,3292,2564,1,-1,siphonophore-edge,1,(kp) head 2914 2502,(kp) tail 3230 2195,,
299,soloAUV 20220911-165432-1111.png,1250,2778,2305,3163,2645,1,-1,siphonophore-edge,1,(kp) head 3111 2357,(kp) tail 2830 2593,,
300,soloAUV 20220911-165432-1111.png,1250,2382,2536,2514,2761,1,-1,copepod,1,(poly) 2460 2555 2389 2676 2382 2761 2418 2758 2447 2705 2507 2683 2510 2654 2474 2638 2514 2551 2469 2536 2460 2555,,,
301,soloAUV 20220911-165435-1113.png,1252,3128,512,3266,602,1,-1,copepod-edge,1,(poly) 3266 555 3142 602 3128 561 3244 512 3266 555,,,
302,soloAUV 20220911-165435-1113.png,1252,2815,2294,3203,2644,1,-1,siphonophore-edge,1,(kp) head 3150 2347,(kp) tail 2868 2591,,
303,soloAUV 20220911-165435-1113.png,1252,1564,1438,1646,1496,1,-1,unknown,1,,,,
304,soloAUV 20220911-165437-1115.png,1254,2840,2172,3263,2561,1,-1,siphonophore-edge,1,,,,
305,soloAUV 20220911-165437-1115.png,1254,2172,518,2412,717,1,-1,marine-snow,1,,,,
306,soloAUV 20220911-165440-1117.png,1256,2844,2167,3365,2567,1,-1,siphonophore-edge,1,(kp) head 3293 2199,(kp) tail 2872 2495,,
307,soloAUV 20220911-165440-1117.png,1256,2344,1586,2442,1765,1,-1,copepod,1,(poly) 2442 1606 2426 1765 2344 1760 2366 1586 2442 1606,,,
308,soloAUV 20220911-165441-1118.png,1257,2527,1155,2621,1344,1,-1,copepod,1,(poly) 2621 1177 2605 1333 2553 1344 2527 1247 2559 1155 2621 1177,,,
309,soloAUV 20220911-165441-1118.png,1257,2855,2383,3118,2605,1,-1,siphonophore-edge,1,(kp) head 3082 2419,(kp) tail 2879 2576,,
310,soloAUV 20220911-165442-1119.png,1258,2172,1083,2315,1209,1,-1,copepod,1,(poly) 2315 1120 2220 1172 2220 1196 2202 1209 2172 1160 2194 1092 2222 1091 2229 1121 2304 1083 2315 1120,,,
311,soloAUV 20220911-165443-1120.png,1259,1498,2341,1742,2483,1,-1,copepod,1,(poly) 1710 2346 1621 2376 1498 2459 1516 2477 1585 2442 1600 2483 1636 2472 1646 2408 1742 2373 1729 2341 1710 2346,,,
312,soloAUV 20220911-165444-1121.png,1260,2832,2339,3143,2622,1,-1,siphonophore-edge-overlap,1,(poly) 3137 2345 3048 2339 2969 2359 2936 2407 2846 2535 2832 2617 2883 2622 3143 2409 3137 2345,,,
313,soloAUV 20220911-165444-1121.png,1260,2194,1049,3089,2759,1,-1,salp-colony-edge-overlap,1,(poly) 2911 1049 2687 1114 2396 1405 2194 1685 2236 2421 2299 2759 2622 2724 2830 2597 2956 2390 2922 2211 3089 1952 2968 1497 2795 1566 2985 1335 2962 1053 2911 1049,,,
314,soloAUV 20220911-165445-1122.png,1261,2402,939,2462,1008,1,-1,copepod-maybe,1,,,,
315,soloAUV 20220911-165445-1122.png,1261,1816,925,1873,977,1,-1,copepod-maybe,1,,,,
316,soloAUV 20220911-165446-1123.png,1262,1867,2286,3175,2691,1,-1,marine-snow,1,(poly) 2196 2393 2177 2301 2039 2315 1930 2356 1867 2427 1915 2504 1983 2531 1937 2649 1956 2691 2051 2669 2177 2485 2356 2514 2860 2482 3126 2359 3175 2308 3126 2286 3039 2315 2916 2364 2794 2395 2661 2419 2521 2448 2317 2417 2196 2393,,,
317,soloAUV 20220911-165446-1123.png,1262,3317,1183,3477,1349,1,-1,copepod,1,(poly) 3447 1201 3349 1229 3317 1293 3356 1349 3393 1347 3421 1260 3477 1217 3457 1183 3447 1201,,,
318,soloAUV 20220911-165447-1124.png,1263,1966,2437,2067,2539,1,-1,copepod,1,,,,
319,soloAUV 20220911-165447-1124.png,1263,3128,1739,3379,2034,1,-1,unknown,1,(poly) 3277 1741 3215 1783 3128 1958 3162 1975 3198 1909 3264 2002 3355 2034 3379 1983 3284 1839 3313 1739 3277 1741,,,
320,soloAUV 20220911-165447-1124.png,1263,2087,1260,2223,1409,1,-1,copepod,1,(poly) 2198 1315 2117 1260 2093 1268 2112 1299 2087 1392 2097 1409 2139 1400 2166 1370 2198 1394 2223 1378 2198 1315,,,
321,soloAUV 20220911-165450-1126.png,1265,2557,1797,2724,1899,1,-1,copepod,1,,,,
322,soloAUV 20220911-165450-1126.png,1265,1685,1556,1818,1650,1,-1,copepod,1,,,,
323,soloAUV 20220911-165451-1127.png,1266,3362,1097,3502,1190,1,-1,copepod,1,(poly) 3449 1100 3419 1128 3413 1167 3362 1169 3363 1185 3435 1190 3502 1168 3498 1146 3462 1157 3468 1132 3488 1115 3476 1097 3449 1100,,,
324,soloAUV 20220911-165451-1127.png,1266,2973,2350,3157,2533,1,-1,siphonophore-edge,1,(poly) 3157 2350 3009 2356 2973 2497 2979 2533 3151 2421 3157 2350,,,
325,soloAUV 20220911-165453-1129.png,1268,2207,908,2340,1007,1,-1,copepod,1,,,,
326,soloAUV 20220911-165453-1129.png,1268,2963,1104,3058,1169,1,-1,copepod,1,,,,
327,soloAUV 20220911-165454-1130.png,1269,3172,810,3581,1773,1,-1,salp-colony-edge,1,(poly) 3394 825 3275 1009 3172 1297 3216 1456 3313 1617 3482 1773 3529 1703 3581 1437 3512 1066 3531 951 3453 810 3394 825,,,
328,soloAUV 20220911-165455-1131.png,1270,2382,1038,2497,1148,1,-1,copepod,1,,,,
329,soloAUV 20220911-165456-1132.png,1271,2756,851,2862,949,1,-1,copepod,1,,,,
330,soloAUV 20220911-165456-1132.png,1271,1503,1756,1572,1932,1,-1,copepod,1,(poly) 1572 1764 1566 1825 1550 1930 1514 1932 1503 1833 1544 1756 1572 1764,,,
331,soloAUV 20220911-165459-1134.png,1273,2941,2163,3286,2543,1,-1,siphonophore-edge,1,(kp) head 3251 2219,(kp) tail 2980 2527,,
332,soloAUV 20220911-165459-1134.png,1273,3168,834,3262,926,1,-1,copepod,1,,,,
333,soloAUV 20220911-165501-1136.png,1275,1445,1376,1605,1501,1,-1,copepod,1,,,,
334,soloAUV 20220911-165503-1138.png,1277,1356,1132,1557,1268,1,-1,copepod,1,,,,
335,soloAUV 20220911-165503-1138.png,1277,2984,1984,3137,2078,1,-1,copepod,1,,,,
336,soloAUV 20220911-165504-1139.png,1278,2527,869,2760,1066,1,-1,unknown,1,,,,
337,soloAUV 20220911-165505-1140.png,1279,1161,757,1302,920,1,-1,copepod,1,,,,
338,soloAUV 20220911-165505-1140.png,1279,2140,2532,2226,2624,1,-1,copepod,1,,,,
339,soloAUV 20220911-165505-1140.png,1279,2892,2169,3295,2579,1,-1,siphonophore-edge,1,(kp) head 3269 2208,(kp) tail 2978 2511,,
340,soloAUV 20220911-165505-1140.png,1279,1951,829,2020,889,1,-1,copepod,1,,,,
341,soloAUV 20220911-165505-1140.png,1279,3132,694,3245,802,1,-1,polychaeta-larva-maybe,1,,,,
342,soloAUV 20220911-165506-1141.png,1280,2935,2126,3335,2556,1,-1,siphonophore-edge,1,(kp) head 3296 2156,(kp) tail 2979 2500,,
343,soloAUV 20220911-165507-1142.png,1281,1306,1393,1458,1528,1,-1,copepod,1,,,,
344,soloAUV 20220911-165507-1142.png,1281,2424,1181,2512,1238,1,-1,copepod,1,,,,
345,soloAUV 20220911-165507-1142.png,1281,2884,2332,3163,2586,1,-1,siphonophore-edge,1,(kp) head 3127 2388,(kp) tail 2933 2550,,
346,soloAUV 20220911-165508-1143.png,1282,2154,281,2233,350,1,-1,copepod,1,,,,
347,soloAUV 20220911-165508-1143.png,1282,2272,1114,2382,1241,1,-1,copepod,1,,,,
348,soloAUV 20220911-165508-1143.png,1282,2920,2189,3272,2553,1,-1,siphonophore-edge,1,(kp) head 3233 2224,(kp) tail 2946 2509,,
349,soloAUV 20220911-165510-1144.png,1283,2970,2275,3226,2513,1,-1,siphonophore-edge,1,,,,
350,soloAUV 20220911-165510-1144.png,1283,2759,1437,2822,1518,1,-1,unknown,1,,,,
351,soloAUV 20220911-165513-1147.png,1286,1423,1652,1530,1777,1,-1,polychaeta-larva-maybe,1,,,,
352,soloAUV 20220911-165513-1147.png,1286,1998,1600,2172,1727,1,-1,copepod,1,,,,
353,soloAUV 20220911-165513-1147.png,1286,2956,2013,3351,2531,1,-1,siphonophore-edge,1,(kp) head 3286 2078,(kp) tail 3021 2466,,
354,soloAUV 20220911-165514-1148.png,1287,1978,949,2033,1015,1,-1,copepod,1,,,,
355,soloAUV 20220911-165514-1148.png,1287,2056,1619,2144,1687,1,-1,copepod-maybe,1,,,,
356,soloAUV 20220911-165515-1149.png,1288,1073,1493,1230,1584,1,-1,copepod,1,,,,
357,soloAUV 20220911-165516-1150.png,1289,1687,1190,1799,1317,1,-1,copepod,1,,,,
358,soloAUV 20220911-165518-1151.png,1290,1255,2101,1436,2294,1,-1,copepod,1,(poly) 1368 2101 1298 2166 1255 2279 1305 2294 1436 2208 1406 2110 1368 2101,,,
359,soloAUV 20220911-165519-1152.png,1291,1567,1452,1686,1539,1,-1,copepod,1,,,,
360,soloAUV 20220911-165519-1152.png,1291,3323,1035,3601,1596,1,-1,siphonophore-edge,1,(poly) 3517 1035 3350 1208 3323 1286 3499 1596 3601 1552 3584 1180 3548 1077 3517 1035,,,
361,soloAUV 20220911-165520-1153.png,1292,2328,1311,2447,1409,1,-1,copepod,1,(poly) 2419 1311 2328 1380 2357 1409 2426 1386 2447 1320 2419 1311,,,
362,soloAUV 20220911-165521-1154.png,1293,2908,2279,3210,2569,1,-1,siphonophore-edge,1,(poly) 3210 2314 3098 2279 2908 2427 2941 2569 3070 2485 3192 2378 3210 2314,,,
363,soloAUV 20220911-165522-1155.png,1294,3248,1814,3328,1908,1,-1,copepod-maybe,1,,,,
364,soloAUV 20220911-165523-1156.png,1295,2168,2562,2297,2711,1,-1,copepod,1,,,,
365,soloAUV 20220911-165523-1156.png,1295,2881,2173,3313,2552,1,-1,siphonophore-edge,1,(poly) 3284 2208 3056 2173 2892 2244 2881 2397 2950 2525 2974 2552 3179 2418 3313 2236 3284 2208,,,
366,soloAUV 20220911-165523-1156.png,1295,1283,1445,1404,1612,1,-1,copepod,1,(poly) 1399 1461 1374 1529 1307 1612 1283 1598 1318 1496 1381 1445 1404 1452 1399 1461,,,
367,soloAUV 20220911-165526-1159.png,1298,1960,341,2081,460,1,-1,copepod,1,(poly) 2000 354 1960 451 2002 460 2081 385 2074 365 2029 372 2034 350 2006 341 2000 354,,,
368,soloAUV 20220911-165527-1160.png,1299,2697,1670,2877,1879,1,-1,copepod,1,(poly) 2848 1670 2745 1774 2697 1870 2719 1879 2864 1794 2877 1716 2848 1670,,,
369,soloAUV 20220911-165527-1160.png,1299,3018,2030,3371,2484,1,-1,siphonophore-edge,1,(poly) 3371 2101 3268 2302 3065 2484 3020 2399 3018 2203 3060 2079 3147 2053 3200 2030 3332 2044 3371 2101,,,
370,soloAUV 20220911-165529-1161.png,1300,1952,484,2102,607,1,-1,copepod-maybe,1,,,,
371,soloAUV 20220911-165530-1162.png,1301,1867,312,1968,412,1,-1,copepod,1,,,,
372,soloAUV 20220911-165530-1162.png,1301,3205,1735,3292,1790,1,-1,copepod,1,,,,
373,soloAUV 20220911-165532-1164.png,1303,1289,631,1395,715,1,-1,unknown,1,,,,
374,soloAUV 20220911-165532-1164.png,1303,1958,1690,2077,1834,1,-1,copepod,1,(poly) 2051 1695 1992 1750 1958 1825 1986 1834 2071 1776 2077 1751 2071 1696 2059 1690 2051 1695,,,
375,soloAUV 20220911-165532-1164.png,1303,1197,2172,2528,2717,1,-1,salp-colony-edge,1,(poly) 1231 2380 1308 2468 1453 2585 1644 2679 1746 2717 2145 2654 2528 2398 2526 2287 2375 2235 2201 2189 1933 2174 1690 2172 1407 2206 1272 2256 1197 2352 1231 2380,,,
376,soloAUV 20220911-165532-1164.png,1303,2964,2090,3357,2480,1,-1,siphonophore-edge,1,(poly) 3357 2159 3105 2457 3050 2480 2964 2415 2990 2271 3082 2138 3143 2094 3243 2090 3344 2107 3357 2159,,,
377,soloAUV 20220911-165533-1165.png,1304,1452,797,1628,982,1,-1,copepod,1,(poly) 1628 816 1546 921 1476 982 1452 960 1526 849 1598 797 1628 816,,,
378,soloAUV 20220911-165533-1165.png,1304,2921,286,2998,388,1,-1,copepod,1,(poly) 2994 286 2998 331 2985 388 2928 382 2921 338 2944 295 2994 286,,,
379,soloAUV 20220911-165534-1166.png,1305,1816,831,2403,1414,1,-1,salp-solitary,1,(poly) 2328 885 2091 831 1904 1005 1816 1229 1877 1380 2022 1414 2189 1326 2340 1173 2403 994 2328 885,,,
380,soloAUV 20220911-165536-1168.png,1307,2824,2154,3302,2590,1,-1,siphonophore-edge,1,(poly) 3302 2207 3176 2406 3012 2534 2907 2590 2824 2423 2874 2240 3044 2154 3186 2154 3302 2207,,,
381,soloAUV 20220911-165537-1169.png,1308,2855,2142,3329,2578,1,-1,siphonophore-edge,1,(poly) 3329 2200 3174 2404 2951 2578 2855 2435 2916 2265 3058 2156 3205 2142 3329 2200,,,
382,soloAUV 20220911-165539-1170.png,1309,1081,1724,1211,1875,1,-1,copepod,1,,,,
383,soloAUV 20220911-165539-1170.png,1309,1649,1618,1708,1687,1,-1,copepod,1,,,,
384,soloAUV 20220911-165539-1170.png,1309,2857,2352,3195,2600,1,-1,siphonophore-edge,1,(poly) 3195 2379 2967 2558 2889 2600 2857 2443 2967 2366 3050 2352 3195 2379,,,
385,soloAUV 20220911-165540-1171.png,1310,1568,679,1650,754,1,-1,copepod,1,,,,
386,soloAUV 20220911-165540-1171.png,1310,1250,2021,1357,2098,1,-1,unknown,1,,,,
387,soloAUV 20220911-165541-1172.png,1311,2985,2143,3313,2462,1,-1,siphonophore-edge,1,(poly) 3313 2185 3123 2143 3016 2214 2985 2339 3021 2430 3072 2462 3188 2397 3268 2301 3313 2185,,,
388,soloAUV 20220911-165541-1172.png,1311,3167,1573,3259,1684,1,-1,copepod,1,,,,
389,soloAUV 20220911-165541-1172.png,1311,2711,332,2773,410,1,-1,copepod,1,,,,
390,soloAUV 20220911-165541-1172.png,1311,1076,611,2498,1110,1,-1,hydrozoa-maybe,1,(poly) 1965 708 1841 844 1177 834 1076 926 1085 1081 1233 1062 1439 962 1599 979 1991 1062 2287 1101 2456 1110 2498 1025 2452 948 2289 919 2086 861 2064 757 2081 650 1996 611 1965 708,,,
391,soloAUV 20220911-165542-1173.png,1312,1299,979,1361,1054,1,-1,copepod,1,,,,
392,soloAUV 20220911-165544-1175.png,1314,1755,2348,1812,2407,1,-1,copepod,1,,,,
393,soloAUV 20220911-165544-1175.png,1314,1373,1040,1471,1128,1,-1,copepod,1,,,,
394,soloAUV 20220911-165544-1175.png,1314,2566,2488,2652,2563,1,-1,copepod,1,,,,
395,soloAUV 20220911-165544-1175.png,1314,2884,2176,3314,2599,1,-1,siphonophore-edge,1,(poly) 3314 2206 3195 2378 3050 2516 2917 2599 2884 2562 2909 2461 2942 2365 3021 2278 3092 2210 3222 2176 3307 2176 3314 2206,,,
396,soloAUV 20220911-165544-1175.png,1314,2789,1144,3206,1914,1,-1,hydrozoa-maybe,1,(poly) 2789 1222 2902 1144 3042 1169 3141 1213 3206 1282 3185 1400 3024 1522 3042 1675 3124 1800 3124 1899 3086 1914 2967 1784 2887 1622 2877 1498 2894 1398 2973 1333 3034 1299 2975 1276 2797 1280 2789 1222,,,
397,soloAUV 20220911-165545-1176.png,1315,2412,2527,2595,2645,1,-1,copepod,1,,,,
398,soloAUV 20220911-165545-1176.png,1315,2347,2438,2442,2505,1,-1,copepod,1,,,,
399,soloAUV 20220911-165545-1176.png,1315,2967,555,3076,634,1,-1,copepod,1,,,,
400,soloAUV 20220911-165547-1177.png,1316,987,1881,1030,1933,1,-1,copepod-maybe,1,,,,
401,soloAUV 20220911-165548-1178.png,1317,2857,2152,3329,2560,1,-1,siphonophore-edge,1,(poly) 3329 2195 3213 2344 3053 2487 2922 2560 2864 2498 2857 2333 2939 2202 3084 2161 3222 2152 3329 2195,,,
402,soloAUV 20220911-165548-1178.png,1317,1051,911,1117,991,1,-1,copepod,1,,,,
403,soloAUV 20220911-165548-1178.png,1317,2012,1003,2069,1058,1,-1,copepod,1,,,,
404,soloAUV 20220911-165548-1178.png,1317,2494,1160,2557,1232,1,-1,copepod,1,,,,
405,soloAUV 20220911-165548-1178.png,1317,2989,671,3064,747,1,-1,copepod,1,,,,
406,soloAUV 20220911-165549-1179.png,1318,2126,1966,2233,2106,1,-1,copepod,1,,,,
407,soloAUV 20220911-165549-1179.png,1318,1145,1466,1264,1607,1,-1,copepod,1,,,,
408,soloAUV 20220911-165549-1179.png,1318,2405,238,2527,366,1,-1,copepod,1,,,,
409,soloAUV 20220911-165550-1180.png,1319,2159,751,2234,851,1,-1,copepod,1,,,,
410,soloAUV 20220911-165550-1180.png,1319,2056,1051,2222,1208,1,-1,copepod,1,,,,
